# Energy(MeV) Phi16 Phi84
7.103750e+02 6.182688e+01 9.753107e+01
7.194293e+02 5.970558e+01 9.423697e+01
7.285991e+02 5.765705e+01 9.105413e+01
7.378856e+02 5.567881e+01 8.797879e+01
7.472906e+02 5.376845e+01 8.500732e+01
7.568154e+02 5.192363e+01 8.213620e+01
7.664616e+02 5.014211e+01 7.939606e+01
7.762308e+02 4.842171e+01 7.671591e+01
7.861245e+02 4.676034e+01 7.412492e+01
7.961443e+02 4.515598e+01 7.161478e+01
8.062918e+02 4.360666e+01 6.920437e+01
8.165687e+02 4.211049e+01 6.688017e+01
8.269765e+02 4.066655e+01 6.460856e+01
8.375170e+02 3.927998e+01 6.243418e+01
8.481918e+02 3.794071e+01 6.035855e+01
8.590027e+02 3.664710e+01 5.835193e+01
8.699514e+02 3.540033e+01 5.640979e+01
8.810396e+02 3.421323e+01 5.452087e+01
8.922692e+02 3.303591e+01 5.268086e+01
9.036419e+02 3.189911e+01 5.090291e+01
9.151595e+02 3.080142e+01 4.918496e+01
9.268240e+02 2.974151e+01 4.752499e+01
9.386371e+02 2.871806e+01 4.592090e+01
9.506008e+02 2.772984e+01 4.436669e+01
9.627170e+02 2.677562e+01 4.286508e+01
9.749876e+02 2.585442e+01 4.141429e+01
9.874146e+02 2.496152e+01 4.001260e+01
1.000000e+03 2.410243e+01 3.865836e+01
